0.0045,0.0687,0.863,0.0344,0.0295,,0.0082,0.0298,0.9106,0.0397,0.0117,,0.0015,0.075,0.8331,0.0377,0.0528,,0.0028,0.0988,0.8187,0.0707,0.0091,,0.0108,0.1967,0.7502,0.015,0.0273,,0.0025,0.1719,0.6405,0.0211,0.164,,0.003,0.0157,0.9124,0.0588,0.0101,,0.0069,0.0786,0.7986,0.0164,0.0994,,0.0134,0.1348,0.685,0.0126,0.1542,,0.0049,0.2484,0.7424,0.0042,0.0001
0.0001,0.0001,0.0337,0.9661,0,,0.0005,0,0.0187,0.9808,0,,0,0,0.042,0.958,0,,0.0001,0.0004,0.0155,0.9839,0,,0.0001,0.0022,0.1138,0.8835,0.0003,,0,0,0.0653,0.9347,0,,0,0,0.0145,0.9855,0,,0.0001,0,0.1069,0.893,0,,0.0004,0,0.126,0.8734,0.0001,,0,0.0053,0.2666,0.728,0
       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2677,0.4352,0.2593,0.0131,0.0246,,0.3067,0.3182,0.3605,0.0137,0.0009,,0.2772,0.4495,0.2503,0.0177,0.0052,,0.1851,0.4887,0.314,0.0091,0.003,,0.2544,0.582,0.1612,0.0011,0.0013,,0.226,0.473,0.1503,0.004,0.1467,,0.3275,0.3285,0.3323,0.0095,0.0023,,0.2338,0.4905,0.2002,0.0027,0.0728,,0.2493,0.5546,0.1396,0.0017,0.0548,,0.1435,0.6711,0.1852,0.0001,0
0.0011,0.965,0.0303,0.0002,0.0034,,0.0015,0.9314,0.0659,0.0002,0.001,,0.0009,0.9755,0.0229,0.0006,0,,0.0001,0.9588,0.0404,0.0002,0.0005,,0.0006,0.9907,0.0085,0,0.0002,,0.0007,0.9853,0.0094,0.0001,0.0045,,0.0016,0.9209,0.076,0.0006,0.0009,,0.0007,0.9763,0.0181,0.0001,0.0047,,0.0007,0.989,0.0082,0,0.002,,0.0002,0.992,0.0078,0,0
0.0032,0.2552,0.6736,0.0459,0.0221,,0.0039,0.1607,0.7747,0.0535,0.0071,,0.0065,0.2834,0.6084,0.1007,0.001,,0.0009,0.219,0.708,0.0639,0.0083,,0.0113,0.4063,0.5608,0.0099,0.0118,,0.0035,0.3562,0.518,0.018,0.1044,,0.0063,0.1376,0.7601,0.0885,0.0075,,0.0065,0.2969,0.6165,0.0152,0.0649,,0.0164,0.4332,0.4436,0.0091,0.0977,,0.0029,0.4511,0.5374,0.008,0.0006
0,0.0018,0.0397,0.957,0.0015,,0.0006,0.0007,0.0624,0.936,0.0004,,0.0006,0.0013,0.0168,0.9812,0,,0,0.0018,0.0212,0.9759,0.0012,,0.0084,0.0116,0.3405,0.6386,0.001,,0.0001,0.004,0.1621,0.83,0.0039,,0,0.0007,0.0345,0.964,0.0008,,0.0016,0.0024,0.2463,0.7486,0.0012,,0.0178,0.0029,0.3285,0.6493,0.0015,,0.0026,0.0168,0.5351,0.4455,0
0.0016,0.173,0.099,0,0.7263,,0.0177,0.0553,0.4388,0,0.4881,,0.0024,0.1731,0.3691,0,0.4554,,0,0.2989,0.0276,0,0.6735,,0.0003,0.4898,0.0158,0,0.4941,,0,0.3277,0,0,0.6723,,0,0.0411,0.2647,0.0011,0.693,,0.0001,0.1622,0.0228,0,0.8148,,0.0006,0.4521,0.0015,0,0.5458,,0.0008,0.5368,0.4518,0,0.0106
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.33,0.1641,0.4106,0.0202,0.0751,,0.4585,0.0374,0.4538,0.0463,0.0039,,0.3942,0.1403,0.4109,0.0505,0.0041,,0.4179,0.0785,0.4589,0.0393,0.0054,,0.539,0.2377,0.189,0.0126,0.0217,,0.2886,0.1402,0.0858,0.0227,0.4627,,0.4485,0.0475,0.414,0.0761,0.0139,,0.3822,0.1552,0.2013,0.025,0.2363,,0.3665,0.1685,0.1171,0.0233,0.3246,,0.3486,0.2871,0.362,0.0023,0.0001
0.0016,0.9639,0.033,0.0003,0.0013,,0.0035,0.9527,0.0428,0.0004,0.0006,,0.0026,0.9743,0.0223,0.0005,0.0003,,0.0025,0.9634,0.0336,0.0005,0.0001,,0.0046,0.9873,0.0073,0.0002,0.0006,,0.0015,0.9846,0.006,0.0002,0.0075,,0.0034,0.9428,0.0528,0.0005,0.0006,,0.0024,0.982,0.0103,0.0004,0.005,,0.0028,0.9836,0.0079,0.0003,0.0054,,0.0021,0.9873,0.0106,0.0001,0
0.0094,0.3014,0.6543,0.0042,0.0305,,0.0238,0.1507,0.7273,0.006,0.0921,,0.0066,0.2697,0.7002,0.007,0.0165,,0.0217,0.2041,0.6856,0.0105,0.078,,0.0713,0.3891,0.5196,0.0018,0.0182,,0.0199,0.3217,0.3321,0.0018,0.3244,,0.0198,0.1795,0.7143,0.0091,0.0773,,0.0183,0.3023,0.5707,0.0033,0.1055,,0.066,0.3589,0.3734,0.0031,0.1986,,0.0126,0.399,0.587,0.0009,0.0004
0.0004,0.0421,0.2183,0.7374,0.0019,,0,0.0174,0.2143,0.7683,0,,0,0.0004,0.1783,0.8213,0,,0,0.0005,0.0831,0.9163,0,,0.003,0.1547,0.2323,0.6099,0,,0,0.0225,0.3555,0.6219,0.0001,,0,0,0.0931,0.9069,0,,0.0017,0.0068,0.2765,0.7147,0.0002,,0.0048,0.0647,0.2271,0.7033,0.0001,,0.0031,0.108,0.3888,0.5001,0
       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9554,0.0082,0.0351,0.0012,0,,0.9166,0.0075,0.0753,0.0007,0,,0.9897,0.0053,0.0049,0,0,,0.9359,0.0025,0.059,0.0026,0,,0.8899,0.099,0.0111,0,0,,0.8982,0.0142,0.0396,0,0.048,,0.9604,0.0015,0.029,0.0091,0,,0.9706,0.0192,0.0102,0,0,,0.9803,0.0165,0.0031,0,0.0001,,0.7855,0.2073,0.0072,0,0
0.0005,0.9598,0.0394,0.0001,0.0001,,0.0105,0.9428,0.0462,0.0005,0,,0.0011,0.9787,0.018,0.001,0.0012,,0.0002,0.8715,0.1254,0.0029,0,,0.0004,0.9953,0.0043,0,0,,0.0005,0.9834,0.0149,0.0004,0.0008,,0.0005,0.8706,0.1117,0.0171,0,,0.0048,0.9757,0.0177,0,0.0018,,0.0041,0.9829,0.0128,0.0002,0,,0.0004,0.9984,0.0012,0,0
0.0042,0.4235,0.5408,0.0314,0,,0.0081,0.4118,0.516,0.0641,0,,0.0586,0.42,0.4989,0.0197,0.0029,,0.0065,0.0991,0.848,0.0464,0,,0.0222,0.6367,0.3402,0.001,0,,0.012,0.4945,0.456,0.0068,0.0307,,0.0302,0.1703,0.6306,0.1689,0,,0.0172,0.439,0.5344,0.0021,0.0073,,0.0533,0.4878,0.4479,0.0109,0.0001,,0.0099,0.659,0.3305,0.0005,0
0,0.0498,0.5005,0.4497,0,,0.0007,0.0758,0.263,0.6604,0,,0.001,0.0526,0.5686,0.374,0.0038,,0,0.0133,0.3653,0.6214,0,,0.0009,0.1814,0.7413,0.0764,0,,0.0017,0.0777,0.7181,0.2002,0.0024,,0.0001,0.0018,0.1493,0.8489,0,,0.0117,0.0642,0.8352,0.0886,0.0003,,0.0088,0.0949,0.5559,0.3405,0,,0.0224,0.2086,0.6938,0.0752,0
       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8019,0.0313,0.1421,0.0244,0.0002,,0.8211,0.019,0.1364,0.0224,0.001,,0.8415,0.0329,0.0913,0.0343,0,,0.7475,0.0068,0.2087,0.0371,0,,0.8519,0.0571,0.0789,0.0064,0.0057,,0.7807,0.0349,0.1104,0.0126,0.0614,,0.8226,0.005,0.1364,0.0358,0.0002,,0.8396,0.0283,0.1166,0.0082,0.0072,,0.8684,0.0453,0.0714,0.0069,0.008,,0.7733,0.1025,0.1185,0.0057,0
0.0054,0.9452,0.0401,0.0092,0.0002,,0.0066,0.8886,0.0887,0.0134,0.0027,,0.0085,0.935,0.0437,0.0128,0,,0.0032,0.8528,0.1143,0.0295,0.0002,,0.0065,0.964,0.024,0.0023,0.0032,,0.0052,0.9477,0.0392,0.0016,0.0063,,0.006,0.8075,0.1268,0.059,0.0006,,0.0065,0.9068,0.0725,0.0024,0.0118,,0.0072,0.9426,0.047,0.0019,0.0014,,0.0057,0.9609,0.0328,0.0007,0
0.0114,0.1675,0.776,0.0446,0.0005,,0.0187,0.1052,0.8193,0.0535,0.0034,,0.0356,0.1755,0.7138,0.0748,0.0004,,0.0043,0.0774,0.8266,0.0916,0.0002,,0.0158,0.2186,0.7376,0.0143,0.0137,,0.0166,0.1948,0.7524,0.0138,0.0223,,0.0184,0.0645,0.8169,0.0999,0.0002,,0.0152,0.1384,0.8125,0.0119,0.022,,0.0193,0.1955,0.7539,0.0132,0.0181,,0.0118,0.2513,0.7311,0.0058,0
0.0043,0.0436,0.2399,0.7122,0,,0.0057,0.0191,0.2015,0.7693,0.0044,,0.041,0.039,0.0963,0.8228,0.0009,,0.0001,0.0027,0.1477,0.8495,0,,0.0067,0.1106,0.3335,0.5023,0.0468,,0.0101,0.0589,0.4354,0.4846,0.0109,,0.0055,0,0.109,0.8855,0,,0.0069,0.0312,0.5019,0.4507,0.0093,,0.0076,0.052,0.4268,0.4811,0.0325,,0.0043,0.0726,0.636,0.2872,0
       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN
